time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
821829600,1.8140100000000001,1.81751,1.80241,1.80811,-9.051091448390714e+307,-7.528947978765716e+307,NaN,NaN,NaN,NaN,-9.051091448390714e+307,-7.528947978765716e+307,NaN,NaN,NaN,NaN,-9.051091448390714e+307,-7.528947978765716e+307,NaN,NaN,NaN,NaN
821916000,1.80811,1.81301,1.8036100000000002,1.80511,1.0780692491934789e+308,1.143838191830035e+308,NaN,NaN,NaN,NaN,1.0780692491934789e+308,1.143838191830035e+308,NaN,NaN,NaN,NaN,1.0780692491934789e+308,1.143838191830035e+308,NaN,NaN,NaN,NaN
822002400,1.80511,1.80861,1.79701,1.80211,-1.396333041024143e+308,NaN,-1.396333041024143e+308,NaN,NaN,NaN,-1.396333041024143e+308,NaN,-1.396333041024143e+308,NaN,NaN,NaN,-1.396333041024143e+308,NaN,-1.396333041024143e+308,NaN,NaN,NaN
822261600,1.80211,1.80651,1.79331,1.79331,NaN,-7.056642582248658e+307,NaN,NaN,NaN,NaN,NaN,-7.056642582248658e+307,NaN,NaN,NaN,NaN,NaN,-7.056642582248658e+307,NaN,NaN,NaN,NaN
822348000,1.79331,1.80431,1.7918100000000001,1.80221,9.527147862546044e+307,5.738224969944318e+307,NaN,NaN,NaN,NaN,9.527147862546044e+307,5.738224969944318e+307,NaN,NaN,NaN,NaN,9.527147862546044e+307,5.738224969944318e+307,NaN,NaN,NaN,NaN
822434400,1.80221,1.8039100000000001,1.79641,1.79821,-7.747156968773758e+307,-8.717819398469388e+307,NaN,NaN,NaN,NaN,-7.747156968773758e+307,-8.717819398469388e+307,NaN,NaN,NaN,NaN,-7.747156968773758e+307,-8.717819398469388e+307,NaN,NaN,NaN,NaN
822520800,1.79821,1.80641,1.79541,1.8059100000000001,1.1769896729235162e+308,1.0383734455785747e+308,NaN,NaN,NaN,NaN,1.1769896729235162e+308,1.0383734455785747e+308,NaN,NaN,NaN,NaN,1.1769896729235162e+308,1.0383734455785747e+308,NaN,NaN,NaN,NaN
822607200,1.8059100000000001,1.8201100000000001,1.80241,1.8201100000000001,NaN,-1.3449183826253772e+308,NaN,NaN,NaN,NaN,NaN,-1.3449183826253772e+308,NaN,NaN,NaN,NaN,NaN,-1.3449183826253772e+308,NaN,NaN,NaN,NaN
822866400,1.8201100000000001,1.82851,1.81471,1.81941,-7.261162902360187e+307,NaN,NaN,NaN,NaN,NaN,-7.261162902360187e+307,NaN,NaN,NaN,NaN,NaN,-7.261162902360187e+307,NaN,NaN,NaN,NaN,NaN
822952800,1.81941,1.82731,1.81671,1.8258100000000002,5.904534031802883e+307,9.176346844109878e+307,NaN,NaN,NaN,NaN,5.904534031802883e+307,9.176346844109878e+307,NaN,NaN,NaN,NaN,5.904534031802883e+307,9.176346844109878e+307,NaN,NaN,NaN,NaN
823039200,1.8258100000000002,1.83481,1.82431,1.8319100000000001,-8.97048505260562e+307,-7.461897351326783e+307,NaN,NaN,NaN,NaN,-8.97048505260562e+307,-7.461897351326783e+307,NaN,NaN,NaN,NaN,-8.97048505260562e+307,-7.461897351326783e+307,NaN,NaN,NaN,NaN
823125600,1.8319100000000001,1.84761,1.8319100000000001,1.84341,1.0684682770809191e+308,1.1336515005861683e+308,NaN,NaN,NaN,NaN,1.0684682770809191e+308,1.1336515005861683e+308,NaN,NaN,NaN,NaN,1.0684682770809191e+308,1.1336515005861683e+308,NaN,NaN,NaN,NaN
823212000,1.84341,1.85761,1.84341,1.85111,-1.3838977038723339e+308,-1.350284470168833e+308,NaN,NaN,NaN,NaN,-1.3838977038723339e+308,-1.350284470168833e+308,NaN,NaN,NaN,NaN,-1.3838977038723339e+308,-1.350284470168833e+308,NaN,NaN,NaN,NaN
823471200,1.85111,1.85901,1.83321,1.8402100000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823557600,1.8402100000000001,1.8562100000000001,1.83951,1.85481,9.442301846384309e+307,9.736226415680838e+307,NaN,NaN,NaN,NaN,9.442301846384309e+307,9.736226415680838e+307,NaN,NaN,NaN,NaN,9.442301846384309e+307,9.736226415680838e+307,NaN,NaN,NaN,NaN
823644000,1.85481,1.85851,1.85101,1.85851,-7.678163035346508e+307,-7.917172632780308e+307,-7.678163035346508e+307,NaN,NaN,NaN,-7.678163035346508e+307,-7.917172632780308e+307,-7.678163035346508e+307,NaN,NaN,NaN,-7.678163035346508e+307,-7.917172632780308e+307,-7.678163035346508e+307,NaN,NaN,NaN
823730400,1.85851,1.85891,1.8483100000000001,1.8483100000000001,1.1665077442023665e+308,1.2028193652322573e+308,NaN,1.1665077442023665e+308,NaN,NaN,1.1665077442023665e+308,1.2028193652322573e+308,NaN,1.1665077442023665e+308,NaN,NaN,1.1665077442023665e+308,1.2028193652322573e+308,NaN,1.1665077442023665e+308,NaN,NaN
823816800,1.8483100000000001,1.8560100000000002,1.84251,1.84251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824076000,1.84251,1.85121,1.83781,1.83831,-7.196497091158848e+307,-7.420513156560586e+307,NaN,NaN,NaN,NaN,-7.196497091158848e+307,-7.420513156560586e+307,NaN,NaN,NaN,NaN,-7.196497091158848e+307,-7.420513156560586e+307,NaN,NaN,NaN,NaN
