time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1236290400,1.41167,1.43059,1.40382,1.40722,-7.467476433112098e+307,-1.3857155637513097e+308,-7.467476433112098e+307,NaN,NaN,NaN,-7.467476433112098e+307,-1.3857155637513097e+308,-7.467476433112098e+307,NaN,NaN,NaN,-7.467476433112098e+307,-1.3857155637513097e+308,-7.467476433112098e+307,NaN,NaN,NaN
1236546000,1.40722,1.41815,1.37421,1.37757,1.1344991046391364e+308,NaN,NaN,1.1344991046391364e+308,NaN,NaN,1.1344991046391364e+308,NaN,NaN,1.1344991046391364e+308,NaN,NaN,1.1344991046391364e+308,NaN,NaN,1.1344991046391364e+308,NaN,NaN
1236632400,1.37757,1.39053,1.36881,1.37503,-1.3512940455003908e+308,9.454705062058192e+307,NaN,NaN,NaN,NaN,-1.3512940455003908e+308,9.454705062058192e+307,NaN,NaN,NaN,NaN,-1.3512940455003908e+308,9.454705062058192e+307,NaN,NaN,NaN,NaN
1236718800,1.37503,1.38889,1.3653899999999999,1.38725,NaN,-7.688248914156144e+307,NaN,NaN,NaN,NaN,NaN,-7.688248914156144e+307,NaN,NaN,NaN,NaN,NaN,-7.688248914156144e+307,NaN,NaN,NaN,NaN
1236805200,1.38725,1.39834,1.36985,1.39396,9.743505958791116e+307,1.1680400450514582e+308,NaN,9.743505958791116e+307,NaN,NaN,9.743505958791116e+307,1.1680400450514582e+308,NaN,9.743505958791116e+307,NaN,NaN,9.743505958791116e+307,1.1680400450514582e+308,NaN,9.743505958791116e+307,NaN,NaN
1236891600,1.39396,1.40702,1.38625,1.39769,-7.923092112980462e+307,NaN,-7.923092112980462e+307,NaN,NaN,NaN,-7.923092112980462e+307,NaN,-7.923092112980462e+307,NaN,NaN,NaN,-7.923092112980462e+307,NaN,-7.923092112980462e+307,NaN,NaN,NaN
1237150800,1.39769,1.42296,1.38899,1.40622,1.2037186844396436e+308,-7.205950263380014e+307,NaN,NaN,NaN,NaN,1.2037186844396436e+308,-7.205950263380014e+307,NaN,NaN,NaN,NaN,1.2037186844396436e+308,-7.205950263380014e+307,NaN,NaN,NaN,NaN
1237237200,1.40622,1.4137899999999999,1.39641,1.40367,NaN,5.859636966384049e+307,NaN,NaN,NaN,NaN,NaN,5.859636966384049e+307,NaN,NaN,NaN,NaN,NaN,5.859636966384049e+307,NaN,NaN,NaN,NaN
1237323600,1.40367,1.42965,1.38438,1.427,-7.42606129637547e+307,-8.902275020776481e+307,-7.42606129637547e+307,NaN,NaN,NaN,-7.42606129637547e+307,-8.902275020776481e+307,-7.42606129637547e+307,NaN,NaN,NaN,-7.42606129637547e+307,-8.902275020776481e+307,-7.42606129637547e+307,NaN,NaN,NaN
1237410000,1.427,1.45968,1.41552,1.4506,6.038623872830471e+307,1.0603438273147442e+308,NaN,6.038623872830471e+307,NaN,NaN,6.038623872830471e+307,1.0603438273147442e+308,NaN,6.038623872830471e+307,NaN,NaN,6.038623872830471e+307,1.0603438273147442e+308,NaN,6.038623872830471e+307,NaN,NaN
1237496400,1.4506,1.45889,1.43932,1.44413,-9.174201536948919e+307,-1.3733747827732138e+308,-9.174201536948919e+307,NaN,NaN,NaN,-9.174201536948919e+307,-1.3733747827732138e+308,-9.174201536948919e+307,NaN,NaN,NaN,-9.174201536948919e+307,-1.3733747827732138e+308,-9.174201536948919e+307,NaN,NaN,NaN
1237755600,1.44413,1.46492,1.44413,1.45721,1.0927328067872633e+308,NaN,NaN,1.0927328067872633e+308,NaN,NaN,1.0927328067872633e+308,NaN,NaN,1.0927328067872633e+308,NaN,NaN,1.0927328067872633e+308,NaN,NaN,1.0927328067872633e+308,NaN,NaN
1237842000,1.45721,1.47781,1.4545299999999999,1.4681,-1.415325522242283e+308,9.370504200470486e+307,NaN,NaN,NaN,NaN,-1.415325522242283e+308,9.370504200470486e+307,NaN,NaN,NaN,NaN,-1.415325522242283e+308,9.370504200470486e+307,NaN,NaN,NaN,NaN
1237928400,1.4681,1.47327,1.45146,1.45508,NaN,-7.619779598781035e+307,NaN,NaN,NaN,NaN,NaN,-7.619779598781035e+307,NaN,NaN,NaN,NaN,NaN,-7.619779598781035e+307,NaN,NaN,NaN,NaN
1238014800,1.45508,1.46376,1.44227,1.44524,9.656733120164192e+307,1.157637819120905e+308,NaN,9.656733120164192e+307,NaN,NaN,9.656733120164192e+307,1.157637819120905e+308,NaN,9.656733120164192e+307,NaN,NaN,9.656733120164192e+307,1.157637819120905e+308,NaN,9.656733120164192e+307,NaN,NaN
1238101200,1.44524,1.44949,1.42669,1.43007,-7.852531352176946e+307,NaN,-7.852531352176946e+307,NaN,NaN,NaN,-7.852531352176946e+307,NaN,-7.852531352176946e+307,NaN,NaN,NaN,-7.852531352176946e+307,NaN,-7.852531352176946e+307,NaN,NaN,NaN
1238360400,1.43007,1.43007,1.41107,1.42658,1.1929987148928655e+308,-7.141776159930757e+307,NaN,NaN,NaN,NaN,1.1929987148928655e+308,-7.141776159930757e+307,NaN,NaN,NaN,NaN,1.1929987148928655e+308,-7.141776159930757e+307,NaN,NaN,NaN,NaN
1238446800,1.42658,1.43759,1.42399,1.43218,NaN,5.807452738751114e+307,NaN,NaN,NaN,NaN,NaN,5.807452738751114e+307,NaN,NaN,NaN,NaN,NaN,5.807452738751114e+307,NaN,NaN,NaN,NaN
1238533200,1.43218,1.44684,1.42725,1.44641,-7.359926947894612e+307,-8.822993940941623e+307,-7.359926947894612e+307,NaN,NaN,NaN,-7.359926947894612e+307,-8.822993940941623e+307,-7.359926947894612e+307,NaN,NaN,NaN,-7.359926947894612e+307,-8.822993940941623e+307,-7.359926947894612e+307,NaN,NaN,NaN
1238619600,1.44641,1.47498,1.44451,1.47259,5.984845639711719e+307,1.0509007126693816e+308,NaN,5.984845639711719e+307,NaN,NaN,5.984845639711719e+307,1.0509007126693816e+308,NaN,5.984845639711719e+307,NaN,NaN,5.984845639711719e+307,1.0509007126693816e+308,NaN,5.984845639711719e+307,NaN,NaN
1238706000,1.47259,1.48465,1.46483,1.48243,-9.092498758414842e+307,-1.3611439052119036e+308,-9.092498758414842e+307,NaN,NaN,NaN,-9.092498758414842e+307,-1.3611439052119036e+308,-9.092498758414842e+307,NaN,NaN,NaN,-9.092498758414842e+307,-1.3611439052119036e+308,-9.092498758414842e+307,NaN,NaN,NaN
1238965200,1.48243,1.49586,1.46693,1.47666,1.0830012452829418e+308,NaN,NaN,1.0830012452829418e+308,NaN,NaN,1.0830012452829418e+308,NaN,NaN,1.0830012452829418e+308,NaN,NaN,1.0830012452829418e+308,NaN,NaN,1.0830012452829418e+308,NaN,NaN
1239051600,1.47666,1.47774,1.45801,1.47299,-1.4027210435602243e+308,9.287053207339338e+307,NaN,NaN,NaN,NaN,-1.4027210435602243e+308,9.287053207339338e+307,NaN,NaN,NaN,NaN,-1.4027210435602243e+308,9.287053207339338e+307,NaN,NaN,NaN,NaN
1239138000,1.47299,1.47473,1.46335,1.47152,NaN,-7.551920051273783e+307,NaN,NaN,NaN,NaN,NaN,-7.551920051273783e+307,NaN,NaN,NaN,NaN,NaN,-7.551920051273783e+307,NaN,NaN,NaN,NaN
1239224400,1.47152,1.47803,1.45855,1.46773,9.570733055275514e+307,1.14732823239803e+308,NaN,9.570733055275514e+307,NaN,NaN,9.570733055275514e+307,1.14732823239803e+308,NaN,9.570733055275514e+307,NaN,NaN,9.570733055275514e+307,1.14732823239803e+308,NaN,9.570733055275514e+307,NaN,NaN
1239310800,1.46773,1.46823,1.46144,1.46554,-7.782598985047789e+307,NaN,-7.782598985047789e+307,NaN,NaN,NaN,-7.782598985047789e+307,NaN,-7.782598985047789e+307,NaN,NaN,NaN,-7.782598985047789e+307,NaN,-7.782598985047789e+307,NaN,NaN,NaN
1239570000,1.46554,1.48702,1.46023,1.48514,1.1823742142862718e+308,-7.078173572437476e+307,NaN,NaN,NaN,NaN,1.1823742142862718e+308,-7.078173572437476e+307,NaN,NaN,NaN,NaN,1.1823742142862718e+308,-7.078173572437476e+307,NaN,NaN,NaN,NaN
1239656400,1.48514,1.49446,1.48237,1.48941,NaN,5.755733248716988e+307,NaN,NaN,NaN,NaN,NaN,5.755733248716988e+307,NaN,NaN,NaN,NaN,NaN,5.755733248716988e+307,NaN,NaN,NaN,NaN
1239742800,1.48941,1.50373,1.4821199999999999,1.49968,-7.294381572743546e+307,-8.74441891541368e+307,-7.294381572743546e+307,NaN,NaN,NaN,-7.294381572743546e+307,-8.74441891541368e+307,-7.294381572743546e+307,NaN,NaN,NaN,-7.294381572743546e+307,-8.74441891541368e+307,-7.294381572743546e+307,NaN,NaN,NaN
1239829200,1.49968,1.5069,1.48386,1.49252,5.9315463399424e+307,1.0415416956647167e+308,NaN,5.9315463399424e+307,NaN,NaN,5.9315463399424e+307,1.0415416956647167e+308,NaN,5.9315463399424e+307,NaN,NaN,5.9315463399424e+307,1.0415416956647167e+308,NaN,5.9315463399424e+307,NaN,NaN
