time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
1184533200,1.3785100000000001,1.3804100000000001,1.37591,1.37721,-8.908973095171103e+307,NaN,-8.908973095171103e+307,NaN,NaN,NaN,-8.908973095171103e+307,NaN,-8.908973095171103e+307,NaN,NaN,NaN,-8.908973095171103e+307,NaN,-8.908973095171103e+307,NaN,NaN,NaN
1184619600,1.37721,1.37991,1.37571,1.37811,1.0587276582337002e+308,-9.427959287056006e+307,NaN,NaN,NaN,NaN,1.0587276582337002e+308,-9.427959287056006e+307,NaN,NaN,NaN,NaN,1.0587276582337002e+308,-9.427959287056006e+307,NaN,NaN,NaN,NaN
1184706000,1.37811,1.38331,1.37521,1.3802100000000002,-1.3689987262654382e+308,7.643371724298237e+307,NaN,-1.3689987262654382e+308,NaN,NaN,-1.3689987262654382e+308,7.643371724298237e+307,NaN,-1.3689987262654382e+308,NaN,NaN,-1.3689987262654382e+308,7.643371724298237e+307,NaN,-1.3689987262654382e+308,NaN,NaN
1184792400,1.3802100000000002,1.38311,1.3786100000000001,1.3803100000000001,NaN,-1.1600814295291338e+308,NaN,NaN,NaN,NaN,NaN,-1.1600814295291338e+308,NaN,NaN,NaN,NaN,NaN,-1.1600814295291338e+308,NaN,NaN,NaN,NaN
1184878800,1.3803100000000001,1.3843100000000002,1.37801,1.3826100000000001,9.32013942891295e+307,NaN,NaN,9.32013942891295e+307,NaN,NaN,9.32013942891295e+307,NaN,NaN,9.32013942891295e+307,NaN,NaN,9.32013942891295e+307,NaN,NaN,9.32013942891295e+307,NaN,NaN
1185138000,1.38351,1.3844100000000001,1.37951,1.3806100000000001,-7.555960734288985e+307,7.136475512279766e+307,NaN,NaN,NaN,NaN,-7.555960734288985e+307,7.136475512279766e+307,NaN,NaN,NaN,NaN,-7.555960734288985e+307,7.136475512279766e+307,NaN,NaN,NaN,NaN
1185224400,1.3806100000000001,1.38521,1.37991,1.3822100000000002,1.1468145271849592e+308,-5.785635414929629e+307,1.1468145271849592e+308,NaN,NaN,NaN,1.1468145271849592e+308,-5.785635414929629e+307,1.1468145271849592e+308,NaN,NaN,NaN,1.1468145271849592e+308,-5.785635414929629e+307,1.1468145271849592e+308,NaN,NaN,NaN
1185310800,1.3822100000000002,1.38321,1.36961,1.3721100000000002,NaN,8.781213900076516e+307,NaN,NaN,NaN,NaN,NaN,8.781213900076516e+307,NaN,NaN,NaN,NaN,NaN,8.781213900076516e+307,NaN,NaN,NaN,NaN
1185397200,1.3721100000000002,1.37711,1.36921,1.3745100000000001,-7.054861479598078e+307,-1.0435449663571666e+308,-7.054861479598078e+307,NaN,NaN,NaN,-7.054861479598078e+307,-1.0435449663571666e+308,-7.054861479598078e+307,NaN,NaN,NaN,-7.054861479598078e+307,-1.0435449663571666e+308,-7.054861479598078e+307,NaN,NaN,NaN
1185483600,1.3745100000000001,1.37531,1.36301,1.36381,5.719469835432313e+307,1.3493665898244846e+308,NaN,5.719469835432313e+307,NaN,NaN,5.719469835432313e+307,1.3493665898244846e+308,NaN,5.719469835432313e+307,NaN,NaN,5.719469835432313e+307,1.3493665898244846e+308,NaN,5.719469835432313e+307,NaN,NaN
